Order_ID,Order_Date,Customer_ID,Product_ID,Order_Quantity,Unit_Price,Discount,Payment_Mode,Order_Amount
ORD02785,2024-01-16,CUST02785,PROD00094,1,,0.0,UPI,1887.99
ORD02786,2024-01-06,CUST02786,PROD00120,4,2801.56,0.05,UPI,10645.928
ORD02787,2024-03-06,CUST02787,PROD00248,5,703.16,0.05,Card,3340.0099999999998
ORD02788,2024-05-01,CUST02788,PROD00206,4,1867.54,0.1,COD,6723.144
ORD02789,2024-03-07,CUST02789,PROD00250,1,1888.9,0.15,Net Banking,1605.565
ORD02790,2024-05-11,CUST02790,PROD00216,5,3287.85,0.05,Card,15617.287499999999
ORD02791,2024-02-27,CUST02791,PROD00125,1,,0.15,UPI,1967.546
ORD02792,2024-02-13,CUST02792,PROD00202,5,3747.54,0.0,COD,18737.7
ORD02793,2024-02-26,CUST02793,PROD00171,4,602.52,0.0,COD,2410.08
ORD02794,2024-02-16,CUST02794,PROD00066,5,1236.5,,Net Banking,5873.375
ORD02795,2024-05-06,CUST02795,PROD00134,3,3318.27,0.0,Net Banking,9954.81
ORD02796,2024-03-20,CUST02796,PROD00208,4,2880.22,0.05,UPI,10944.836
ORD02797,2024-01-22,CUST02797,PROD00146,2,3888.1,0.1,Net Banking,6998.58
ORD02798,2024-04-27,CUST02798,PROD00014,5,2267.66,0.1,Net Banking,10204.47
ORD02799,2024-04-06,CUST02799,PROD00007,3,3926.02,0.05,Card,11189.157
ORD02800,2024-04-14,CUST02800,PROD00183,5,2756.49,0.05,COD,13093.327499999998
ORD02801,2024-01-07,CUST02801,PROD00033,1,1875.37,0.05,,1781.6014999999998
ORD02802,2024-01-28,CUST02802,PROD00185,3,2859.33,0.1,Card,7720.191
ORD02803,2024-05-23,CUST02803,PROD00231,4,1148.16,0.1,COD,4133.376
ORD02804,2024-02-07,CUST02804,PROD00124,2,2645.16,0.0,Card,5290.32
ORD02805,2024-01-10,CUST02805,PROD00159,1,2635.7,0.1,UPI,2372.13
ORD02806,2024-03-04,CUST02806,PROD00011,3,2785.04,0.05,Card,7937.363999999999
ORD02807,2024-05-04,CUST02807,PROD00112,5,969.67,0.0,COD,4848.349999999999
ORD02808,2024-05-18,CUST02808,PROD00119,1,2936.27,0.05,COD,2789.4565
ORD02809,2024-02-15,CUST02809,PROD00195,4,2098.34,0.05,Card,7973.692
ORD02810,2024-03-12,CUST02810,PROD00193,4,1901.57,0.05,UPI,7225.965999999999
ORD02811,2024-05-06,CUST02811,PROD00248,4,900.79,0.15,UPI,3062.6859999999997
ORD02812,2024-04-03,CUST02812,PROD00162,1,1554.39,0.1,UPI,1398.951
ORD02813,2024-03-13,CUST02813,PROD00069,3,3518.84,0.05,Net Banking,10028.694
ORD02814,2024-02-16,CUST02814,PROD00224,4,2986.87,0.15,COD,10155.358
ORD02815,2024-01-27,CUST02815,PROD00197,4,777.91,,Card,2644.894
ORD02816,2024-01-10,CUST02816,PROD00052,4,2479.49,0.1,UPI,8926.163999999999
ORD02817,2024-01-30,CUST02817,PROD00114,5,722.45,0.15,Card,3070.4125
ORD02818,2024-01-20,CUST02818,PROD00040,2,3473.98,0.15,Card,5905.766
ORD02819,2024-03-02,CUST02819,PROD00066,3,3152.4,0.1,COD,8511.480000000001
ORD02820,2024-03-07,CUST02820,PROD00193,2,1923.86,0.15,Net Banking,3270.562
ORD02821,2024-05-04,CUST02821,PROD00195,3,2268.74,0.1,Net Banking,6125.598
ORD02822,2024-04-14,CUST02822,PROD00210,5,3923.98,0.1,Card,17657.910000000003
ORD02823,2024-04-28,CUST02823,PROD00123,2,3757.65,0.1,Card,6763.77
ORD02824,2024-05-07,CUST02824,PROD00136,2,3444.25,0.05,COD,6544.075
ORD02825,2024-05-12,CUST02825,PROD00079,5,,0.1,UPI,11194.605000000001
ORD02826,2024-02-01,CUST02826,PROD00005,4,1003.04,0.1,UPI,3610.944
ORD02827,2024-02-18,CUST02827,PROD00238,3,1792.42,0.15,Card,4570.671
ORD02828,2024-01-29,CUST02828,PROD00225,5,1088.62,0.0,UPI,5443.099999999999
ORD02829,2024-04-30,CUST02829,PROD00215,1,1815.68,0.0,Net Banking,1815.68
ORD02830,2024-01-02,CUST02830,PROD00135,4,2972.01,0.1,Card,10699.236
ORD02831,2024-05-04,CUST02831,PROD00224,1,1712.85,0.05,COD,1627.2074999999998
ORD02832,2024-05-06,CUST02832,PROD00186,5,2571.85,0.05,UPI,12216.287499999999
ORD02833,2024-03-29,CUST02833,PROD00127,4,1574.55,0.15,,5353.469999999999
ORD02834,2024-03-30,CUST02834,PROD00052,4,2717.73,0.1,COD,9783.828
ORD02835,2024-03-01,CUST02835,PROD00138,4,3804.3,0.0,COD,15217.2
ORD02836,2024-04-21,CUST02836,PROD00238,1,406.23,0.0,COD,406.23
ORD02837,2024-03-14,CUST02837,PROD00011,4,1847.69,0.05,UPI,7021.222
ORD02838,2024-05-23,CUST02838,PROD00193,4,1394.59,0.15,Net Banking,4741.606
ORD02839,2024-05-26,CUST02839,PROD00075,4,3470.14,0.0,Card,13880.56
ORD02840,2024-04-14,CUST02840,PROD00174,1,3027.82,0.0,Net Banking,3027.82
ORD02841,2024-02-06,CUST02841,PROD00146,5,351.84,,Card,1495.3199999999997
ORD02842,2024-05-02,CUST02842,PROD00153,3,464.79,0.0,UPI,1394.3700000000001
ORD02843,2024-04-20,CUST02843,PROD00154,4,2402.13,0.15,Card,8167.242
ORD02844,2024-03-16,CUST02844,PROD00015,5,842.97,0.05,Card,4004.1075
ORD02845,2024-03-20,CUST02845,PROD00085,3,3829.5,0.15,Net Banking,9765.225
ORD02846,2024-02-21,CUST02846,PROD00229,2,2236.62,,Net Banking,3802.254
ORD02847,2024-05-06,CUST02847,PROD00026,3,3403.62,0.15,Card,8679.231
ORD02848,2024-02-18,CUST02848,PROD00145,4,,0.05,COD,15104.05
ORD02849,2024-03-03,CUST02849,PROD00039,3,3340.45,0.0,Net Banking,10021.349999999999
ORD02850,2024-03-05,CUST02850,PROD00180,2,,0.0,Card,3912.4
ORD02851,2024-05-01,CUST02851,PROD00180,5,1450.8,0.05,COD,6891.299999999999
ORD02852,2024-05-14,CUST02852,PROD00184,4,1497.86,0.15,Net Banking,5092.723999999999
ORD02853,2024-03-24,CUST02853,PROD00051,1,539.12,0.05,UPI,512.164
ORD02854,2024-05-22,CUST02854,PROD00088,5,3013.41,0.15,UPI,12806.992499999998
ORD02855,2024-03-09,CUST02855,PROD00140,4,1768.43,0.1,Card,6366.348
ORD02856,2024-01-27,CUST02856,PROD00154,4,1834.64,0.1,COD,6604.704000000001
ORD02857,2024-04-06,CUST02857,PROD00086,2,1872.86,0.0,COD,3745.72
ORD02858,2024-05-11,CUST02858,PROD00063,3,300.46,0.1,UPI,811.242
ORD02859,2024-05-09,CUST02859,PROD00190,2,772.59,0.05,UPI,1467.921
ORD02860,2024-04-26,CUST02860,PROD00243,3,3461.68,0.05,COD,9865.787999999999
ORD02861,2024-05-29,CUST02861,PROD00216,2,3224.03,0.0,Net Banking,6448.06
ORD02862,2024-05-04,CUST02862,PROD00227,1,3070.46,0.0,Card,3070.46
ORD02863,2024-02-20,CUST02863,PROD00248,3,1110.04,0.1,Net Banking,2997.108
ORD02864,2024-03-21,CUST02864,PROD00214,3,2481.84,0.0,Net Banking,7445.52
ORD02865,2024-03-28,CUST02865,PROD00218,5,1492.28,0.05,UPI,7088.329999999999
ORD02866,2024-05-22,CUST02866,PROD00124,4,3390.25,0.0,Card,13561.0
ORD02867,2024-04-22,CUST02867,PROD00160,3,800.21,0.1,COD,2160.567
ORD02868,2024-01-19,CUST02868,PROD00014,2,814.57,0.1,Card,1466.226
ORD02869,2024-02-05,CUST02869,PROD00144,1,3682.83,0.15,Card,3130.4055
ORD02870,2024-01-01,CUST02870,PROD00250,3,,0.1,Net Banking,10317.294
ORD02871,2024-03-16,CUST02871,PROD00112,5,3405.11,0.05,UPI,16174.2725
ORD02872,2024-01-30,CUST02872,PROD00178,2,982.96,0.0,COD,1965.92
ORD02873,2024-05-05,CUST02873,PROD00174,5,3593.29,0.15,Card,15271.4825
ORD02874,2024-01-29,CUST02874,PROD00187,1,3512.32,0.15,COD,2985.472
ORD02875,2024-03-11,CUST02875,PROD00216,2,1131.68,0.05,UPI,2150.192
ORD02876,2024-04-07,CUST02876,PROD00002,2,869.51,0.0,Net Banking,1739.02
ORD02877,2024-04-28,CUST02877,PROD00181,2,3184.66,0.0,,6369.32
ORD02878,2024-01-18,CUST02878,PROD00040,1,3167.76,0.05,COD,3009.372
ORD02879,2024-02-01,CUST02879,PROD00103,4,,0.1,UPI,7627.392
ORD02880,2024-01-09,CUST02880,PROD00110,2,1354.41,0.05,Net Banking,2573.379
ORD02881,2024-04-07,CUST02881,PROD00014,1,2319.58,0.0,Card,2319.58
ORD02882,2024-02-29,CUST02882,PROD00116,1,2423.61,0.0,UPI,2423.61
ORD02883,2024-04-13,CUST02883,PROD00158,1,2700.81,0.05,Card,2565.7695
ORD02884,2024-01-13,CUST02884,PROD00177,3,683.03,0.1,COD,1844.1810000000003
ORD02885,2024-04-17,CUST02885,PROD00155,1,3518.31,0.1,COD,3166.479
ORD02886,2024-01-03,CUST02886,PROD00184,3,2598.59,0.0,Net Banking,7795.77
ORD02887,2024-02-08,CUST02887,PROD00170,3,3434.78,0.05,,9789.123
ORD02888,2024-02-27,CUST02888,PROD00028,2,1286.37,0.05,Net Banking,2444.1029999999996
ORD02889,2024-01-11,CUST02889,PROD00025,3,1972.75,0.1,Net Banking,5326.425
ORD02890,2024-02-21,CUST02890,PROD00118,3,1663.47,0.05,Card,4740.889499999999
ORD02891,2024-05-10,CUST02891,PROD00242,3,2130.98,0.1,UPI,5753.646000000001
ORD02892,2024-04-02,CUST02892,PROD00174,1,305.14,0.1,Card,274.626
ORD02893,2024-02-09,CUST02893,PROD00037,3,530.47,0.15,UPI,1352.6985
ORD02894,2024-04-04,CUST02894,PROD00023,5,444.09,0.05,Card,2109.4275
ORD02895,2024-02-14,CUST02895,PROD00046,4,2566.08,0.15,UPI,8724.671999999999
ORD02896,2024-03-23,CUST02896,PROD00145,2,2955.1,0.05,Net Banking,5614.69
ORD02897,2024-01-08,CUST02897,PROD00097,3,3831.24,0.1,,10344.348
ORD02898,2024-03-08,CUST02898,PROD00227,5,1322.79,0.0,Card,6613.95
ORD02899,2024-01-28,CUST02899,PROD00197,1,568.47,0.1,UPI,511.62300000000005
ORD02900,2024-04-16,CUST02900,PROD00178,4,444.71,0.15,Net Banking,1512.014
ORD02901,2024-02-04,CUST02901,PROD00081,5,1941.1,0.15,Card,8249.675
ORD02902,2024-02-01,CUST02902,PROD00205,4,,0.0,Card,10679.4
ORD02903,2024-01-22,CUST02903,PROD00223,2,3522.46,0.15,Card,5988.182
ORD02904,2024-01-19,CUST02904,PROD00173,5,1789.91,,Card,8054.595000000001
ORD02905,2024-01-11,CUST02905,PROD00120,2,478.34,0.1,Card,861.012
ORD02906,2024-01-12,CUST02906,PROD00139,5,3310.16,0.0,Net Banking,16550.8
ORD02907,2024-03-14,CUST02907,PROD00103,2,2033.17,0.1,Card,3659.706
ORD02908,2024-01-06,CUST02908,PROD00045,5,826.17,0.05,COD,3924.3074999999994
ORD02909,2024-02-14,CUST02909,PROD00083,5,3637.95,0.0,COD,18189.75
ORD02910,2024-02-29,CUST02910,PROD00075,1,511.84,0.15,UPI,435.06399999999996
ORD02911,2024-05-07,CUST02911,PROD00051,5,2860.69,0.0,UPI,14303.45
ORD02912,2024-01-11,CUST02912,PROD00066,2,3660.95,0.15,Net Banking,6223.615
ORD02913,2024-04-14,CUST02913,PROD00191,2,3870.33,0.1,Card,6966.594
ORD02914,2024-01-08,CUST02914,PROD00038,5,2097.59,0.1,,9439.155
ORD02915,2024-03-21,CUST02915,PROD00147,1,711.59,0.15,COD,604.8515
ORD02916,2024-03-31,CUST02916,PROD00111,4,2645.93,0.0,COD,10583.72
ORD02917,2024-04-05,CUST02917,PROD00055,5,2261.56,0.15,UPI,9611.63
ORD02918,2024-01-04,CUST02918,PROD00106,3,3252.2,0.15,Card,8293.109999999999
ORD02919,2024-03-12,CUST02919,PROD00158,3,3664.37,0.15,UPI,9344.1435
ORD02920,2024-05-25,CUST02920,PROD00094,5,1708.83,0.05,COD,8116.942499999999
ORD02921,2024-04-02,CUST02921,PROD00139,1,823.03,0.1,Card,740.727
ORD02922,2024-01-07,CUST02922,PROD00026,3,2702.51,0.1,Card,7296.777000000001
ORD02923,2024-01-14,CUST02923,PROD00195,1,2741.68,0.05,Net Banking,2604.5959999999995
ORD02924,2024-01-15,CUST02924,PROD00124,4,3781.45,0.1,UPI,13613.22
ORD02925,2024-02-03,CUST02925,PROD00152,4,3417.23,0.1,Net Banking,12302.028
ORD02926,2024-05-10,CUST02926,PROD00022,5,3076.35,0.15,Net Banking,13074.4875
ORD02927,2024-02-28,CUST02927,PROD00099,1,1774.15,0.1,UPI,1596.7350000000001
ORD02928,2024-02-20,CUST02928,PROD00035,4,710.33,0.1,Card,2557.188
ORD02929,2024-02-25,CUST02929,PROD00204,3,,0.0,UPI,10837.68
ORD02930,2024-04-22,CUST02930,PROD00101,4,,0.1,COD,9772.308
ORD02931,2024-02-25,CUST02931,PROD00111,2,2064.03,0.1,Card,3715.2540000000004
ORD02932,2024-05-29,CUST02932,PROD00013,3,1006.27,0.05,COD,2867.8695
ORD02933,2024-04-16,CUST02933,PROD00171,3,463.67,,Card,1321.4595
ORD02934,2024-04-07,CUST02934,PROD00219,1,2196.93,0.05,Card,2087.0834999999997
ORD02935,2024-01-29,CUST02935,PROD00243,5,3838.32,0.05,,18232.02
ORD02936,2024-04-12,CUST02936,PROD00232,5,3330.66,0.15,COD,14155.304999999998
ORD02937,2024-05-14,CUST02937,PROD00166,4,2486.61,0.15,UPI,8454.474
ORD02938,2024-03-28,CUST02938,PROD00223,4,540.88,0.15,COD,1838.992
ORD02939,2024-01-15,CUST02939,PROD00245,5,2916.68,0.1,COD,13125.06
ORD02940,2024-02-03,CUST02940,PROD00219,1,1222.45,0.05,Net Banking,1161.3275
ORD02941,2024-01-25,CUST02941,PROD00084,4,2246.07,0.0,UPI,8984.28
ORD02942,2024-01-30,CUST02942,PROD00077,2,2500.01,0.05,COD,4750.019
ORD02943,2024-03-04,CUST02943,PROD00153,2,2745.25,0.1,COD,4941.45
ORD02944,2024-04-08,CUST02944,PROD00116,2,3510.82,0.15,Net Banking,5968.394
ORD02945,2024-01-14,CUST02945,PROD00149,3,3676.6,0.0,Card,11029.8
ORD02946,2024-04-16,CUST02946,PROD00227,5,2225.95,,COD,9460.2875
ORD02947,2024-03-10,CUST02947,PROD00188,1,1809.19,0.05,UPI,1718.7305
ORD02948,2024-03-07,CUST02948,PROD00118,4,3708.06,0.15,UPI,12607.403999999999
ORD02949,2024-03-16,CUST02949,PROD00071,3,3090.0,0.0,Card,9270.0
ORD02950,2024-02-14,CUST02950,PROD00116,4,1968.31,0.1,UPI,7085.916
ORD02951,2024-02-20,CUST02951,PROD00119,1,3012.53,0.1,Net Banking,2711.277
ORD02952,2024-02-12,CUST02952,PROD00007,5,3154.25,,Card,14982.6875
ORD02953,2024-01-08,CUST02953,PROD00175,1,1970.69,0.15,COD,1675.0865000000001
ORD02954,2024-01-01,CUST02954,PROD00239,1,1330.78,0.1,Net Banking,1197.702
ORD02955,2024-03-02,CUST02955,PROD00065,2,1500.59,0.1,Net Banking,2701.062
ORD02956,2024-01-11,CUST02956,PROD00025,1,2711.07,0.05,UPI,2575.5165
ORD02957,2024-01-24,CUST02957,PROD00051,1,3606.84,0.05,COD,3426.498
ORD02958,2024-04-04,CUST02958,PROD00013,5,1659.33,0.1,Net Banking,7466.985
ORD02959,2024-03-27,CUST02959,PROD00187,4,1305.51,0.05,UPI,4960.938
ORD02960,2024-02-09,CUST02960,PROD00211,3,3019.55,0.0,Net Banking,9058.650000000001
ORD02961,2024-01-10,CUST02961,PROD00243,2,3021.19,0.1,COD,5438.142
ORD02962,2024-05-18,CUST02962,PROD00198,1,1462.9,0.0,Net Banking,1462.9
ORD02963,2024-02-11,CUST02963,PROD00022,3,3596.93,0.0,UPI,10790.789999999999
ORD02964,2024-02-28,CUST02964,PROD00133,2,2456.99,0.05,COD,4668.280999999999
ORD02965,2024-01-15,CUST02965,PROD00016,3,1213.76,0.0,COD,3641.2799999999997
ORD02966,2024-04-23,CUST02966,PROD00164,4,752.72,0.0,Card,3010.88
ORD02967,2024-04-20,CUST02967,PROD00241,1,2553.77,0.1,COD,2298.393
ORD02968,2024-01-31,CUST02968,PROD00206,5,2642.83,0.0,Net Banking,13214.15
ORD02969,2024-02-28,CUST02969,PROD00061,3,3903.43,0.1,UPI,10539.260999999999
ORD02970,2024-02-20,CUST02970,PROD00114,1,3430.04,0.05,COD,3258.538
ORD02971,2024-02-01,CUST02971,PROD00177,5,363.08,0.1,COD,1633.86
ORD02972,2024-04-30,CUST02972,PROD00010,4,2258.14,0.05,COD,8580.931999999999
ORD02973,2024-02-27,CUST02973,PROD00178,1,3295.64,0.05,COD,3130.8579999999997
ORD02974,2024-02-17,CUST02974,PROD00166,5,1364.17,0.05,COD,6479.8075
ORD02975,2024-04-22,CUST02975,PROD00174,4,3612.32,0.1,Card,13004.352
ORD02976,2024-05-05,CUST02976,PROD00155,5,3029.04,0.05,COD,14387.94
ORD02977,2024-02-02,CUST02977,PROD00160,2,858.33,0.0,Card,1716.66
ORD02978,2024-04-06,CUST02978,PROD00216,3,584.91,0.15,UPI,1491.5205
ORD02979,2024-01-15,CUST02979,PROD00198,3,552.61,0.1,Net Banking,1492.047
ORD02980,2024-03-02,CUST02980,PROD00097,2,1107.87,0.15,Net Banking,1883.3789999999997
ORD02981,2024-05-29,CUST02981,PROD00039,2,2908.67,0.15,UPI,4944.739
ORD02982,2024-05-20,CUST02982,PROD00003,4,1538.98,0.15,COD,5232.532
ORD02983,2024-02-26,CUST02983,PROD00027,1,,0.0,Card,3616.15
ORD02984,2024-01-31,CUST02984,PROD00009,1,1461.65,,Net Banking,1461.65
ORD02985,2024-05-03,CUST02985,PROD00204,1,3348.68,0.1,Card,3013.812
ORD02986,2024-02-24,CUST02986,PROD00035,4,2655.06,0.05,COD,10089.228
ORD02987,2024-05-12,CUST02987,PROD00076,1,3542.09,0.15,Net Banking,3010.7765
ORD02988,2024-05-02,CUST02988,PROD00207,4,2854.48,0.0,Net Banking,11417.92
ORD02989,2024-03-19,CUST02989,PROD00086,3,2584.32,0.0,COD,7752.960000000001
ORD02990,2024-03-10,CUST02990,PROD00061,1,2950.98,0.15,UPI,2508.333
ORD02991,2024-01-02,CUST02991,PROD00243,3,,0.0,UPI,5730.51
ORD02992,2024-03-20,CUST02992,PROD00071,2,1000.11,0.0,UPI,2000.22
ORD02993,2024-02-18,CUST02993,PROD00005,2,3920.01,0.1,Card,7056.018000000001
ORD02994,2024-01-31,CUST02994,PROD00110,1,3242.27,0.1,COD,2918.043
ORD02995,2024-04-02,CUST02995,PROD00239,3,,0.15,COD,7060.3125
ORD02996,2024-03-02,CUST02996,PROD00063,5,2659.79,0.1,Card,11969.055
ORD02997,2024-01-08,CUST02997,PROD00184,2,2528.63,0.15,COD,4298.671
ORD02998,2024-03-24,CUST02998,PROD00212,5,3674.84,0.0,Net Banking,18374.2
ORD02999,2024-01-31,CUST02999,PROD00015,2,3107.93,,Card,6215.86
ORD03000,2024-02-04,CUST03000,PROD00001,4,3672.87,0.0,Card,14691.48
ORD03001,2024-04-11,CUST03001,PROD00001,4,1475.27,0.15,UPI,5015.918
ORD03002,2024-02-25,CUST03002,PROD00010,2,1298.01,0.0,Card,2596.02
ORD03003,2024-03-25,CUST03003,PROD00132,3,870.07,0.05,Card,2479.6994999999997
ORD03004,2024-03-26,CUST03004,PROD00215,5,3083.51,0.1,Net Banking,13875.795000000002
ORD03005,2024-01-04,CUST03005,PROD00002,5,440.85,0.0,UPI,2204.25
ORD03006,2024-03-25,CUST03006,PROD00186,3,,0.0,UPI,5181.87
ORD03007,2024-01-07,CUST03007,PROD00055,4,1050.82,0.0,Net Banking,4203.28
ORD03008,2024-01-15,CUST03008,PROD00240,3,3713.6,0.15,Net Banking,9469.679999999998
ORD03009,2024-03-16,CUST03009,PROD00229,1,947.07,0.15,UPI,805.0095
ORD03010,2024-02-03,CUST03010,PROD00041,1,345.41,0.1,Card,310.869
ORD03011,2024-03-16,CUST03011,PROD00103,2,2129.85,0.05,UPI,4046.7149999999997
ORD03012,2024-03-27,CUST03012,PROD00166,1,1811.85,0.0,COD,1811.85
ORD03013,2024-05-17,CUST03013,PROD00025,3,2771.0,0.15,COD,7066.05
ORD03014,2024-02-04,CUST03014,PROD00162,2,1055.65,0.1,Card,1900.1700000000003
ORD03015,2024-01-22,CUST03015,PROD00153,2,1962.76,0.05,UPI,3729.2439999999997
ORD03016,2024-04-11,CUST03016,PROD00016,4,3327.86,0.1,Net Banking,11980.296
ORD03017,2024-04-28,CUST03017,PROD00102,5,3433.95,0.1,Net Banking,15452.775
ORD03018,2024-04-16,CUST03018,PROD00243,1,1411.9,0.0,Card,1411.9
ORD03019,2024-05-18,CUST03019,PROD00243,3,2583.7,0.05,UPI,7363.544999999999
ORD03020,2024-04-17,CUST03020,PROD00099,3,2462.43,0.05,Card,7017.9254999999985
ORD03021,2024-04-26,CUST03021,PROD00016,4,1490.97,0.15,COD,5069.298
ORD03022,2024-04-09,CUST03022,PROD00174,5,668.1,0.1,UPI,3006.4500000000003
ORD03023,2024-02-20,CUST03023,PROD00084,3,1200.51,0.05,COD,3421.4534999999996
ORD03024,2024-03-21,CUST03024,PROD00003,4,1305.1,0.0,Card,5220.4
ORD03025,2024-04-01,CUST03025,PROD00141,5,,0.1,Card,7728.930000000001
ORD03026,2024-04-22,CUST03026,PROD00051,5,3120.52,0.0,Net Banking,15602.6
ORD03027,2024-01-13,CUST03027,PROD00147,4,3966.96,0.05,Card,15074.448
ORD03028,2024-01-20,CUST03028,PROD00116,3,,0.0,Net Banking,5708.88
ORD03029,2024-02-26,CUST03029,PROD00089,3,2671.77,0.15,UPI,6813.013499999999
ORD03030,2024-02-03,CUST03030,PROD00100,5,3889.81,0.0,Card,19449.05
ORD03031,2024-05-14,CUST03031,PROD00148,3,3615.78,0.05,Net Banking,10304.973
ORD03032,2024-05-02,CUST03032,PROD00211,1,3068.53,0.0,COD,3068.53
ORD03033,2024-03-11,CUST03033,PROD00105,3,1148.29,0.05,UPI,3272.6265
ORD03034,2024-04-02,CUST03034,PROD00045,3,2163.47,0.1,UPI,5841.369
ORD03035,2024-03-11,CUST03035,PROD00156,5,3171.98,0.0,UPI,15859.9
ORD03036,2024-03-02,CUST03036,PROD00138,4,737.1,0.0,COD,2948.4
ORD03037,2024-02-24,CUST03037,PROD00032,4,617.0,0.15,COD,2097.7999999999997
ORD03038,2024-05-10,CUST03038,PROD00068,5,3783.18,0.15,Net Banking,16078.514999999998
ORD03039,2024-03-21,CUST03039,PROD00141,5,2946.43,0.15,Net Banking,12522.3275
ORD03040,2024-04-10,CUST03040,PROD00030,3,3225.24,0.1,COD,8708.148
ORD03041,2024-05-05,CUST03041,PROD00027,3,1613.21,0.15,COD,4113.6855
ORD03042,2024-01-04,CUST03042,PROD00206,5,3417.98,0.05,UPI,16235.405
ORD03043,2024-01-30,CUST03043,PROD00192,2,1202.55,0.0,Card,2405.1
ORD03044,2024-01-04,CUST03044,PROD00220,5,503.19,0.15,Card,2138.5575
ORD03045,2024-02-29,CUST03045,PROD00070,1,1493.36,0.0,Card,1493.36
ORD03046,2024-05-01,CUST03046,PROD00129,4,3406.02,0.1,COD,12261.672
ORD03047,2024-04-08,CUST03047,PROD00238,4,3137.03,0.1,UPI,11293.308
ORD03048,2024-03-04,CUST03048,PROD00052,1,2607.14,0.05,COD,2476.783
ORD03049,2024-01-28,CUST03049,PROD00026,2,2083.37,0.05,Net Banking,3958.403
ORD03050,2024-04-19,CUST03050,PROD00050,4,819.13,0.15,UPI,2785.042
ORD03051,2024-05-14,CUST03051,PROD00131,5,332.56,0.15,Net Banking,1413.3799999999999
ORD03052,2024-05-22,CUST03052,PROD00087,2,1391.42,0.0,COD,2782.84
ORD03053,2024-05-04,CUST03053,PROD00206,2,3288.89,0.0,Card,6577.78
ORD03054,2024-03-24,CUST03054,PROD00148,1,2191.12,0.0,UPI,2191.12
ORD03055,2024-03-08,CUST03055,PROD00062,5,3914.09,0.0,Card,19570.45
ORD03056,2024-05-09,CUST03056,PROD00112,1,3833.23,0.05,UPI,3641.5685
ORD03057,2024-04-26,CUST03057,PROD00110,1,,0.15,Net Banking,1890.0345
ORD03058,2024-02-02,CUST03058,PROD00125,1,3846.99,0.1,Card,3462.2909999999997
ORD03059,2024-04-09,CUST03059,PROD00129,3,3448.19,0.0,Card,10344.57
ORD03060,2024-05-22,CUST03060,PROD00039,4,777.86,0.1,UPI,2800.2960000000003
ORD03061,2024-01-03,CUST03061,PROD00168,1,1223.05,0.1,Card,1100.745
ORD03062,2024-02-27,CUST03062,PROD00126,5,2717.66,0.05,COD,12908.884999999998
ORD03063,2024-01-12,CUST03063,PROD00098,5,2198.3,0.0,UPI,10991.5
ORD03064,2024-04-11,CUST03064,PROD00041,5,557.19,0.15,COD,2368.0575000000003
ORD03065,2024-01-02,CUST03065,PROD00131,4,1913.72,0.1,Net Banking,6889.392
ORD03066,2024-05-22,CUST03066,PROD00229,3,2297.2,0.15,Net Banking,5857.86
ORD03067,2024-01-27,CUST03067,PROD00061,3,3206.63,0.0,UPI,9619.89
ORD03068,2024-02-03,CUST03068,PROD00192,1,2101.19,0.05,UPI,1996.1305
ORD03069,2024-01-02,CUST03069,PROD00149,4,3418.15,0.0,UPI,13672.6
ORD03070,2024-03-23,CUST03070,PROD00186,5,,0.05,COD,11349.0325
ORD03071,2024-02-19,CUST03071,PROD00200,5,301.68,0.05,UPI,1432.98
ORD03072,2024-01-20,CUST03072,PROD00074,3,3890.22,0.0,UPI,11670.66
ORD03073,2024-02-04,CUST03073,PROD00147,3,2302.15,0.15,UPI,5870.4825
ORD03074,2024-03-16,CUST03074,PROD00165,4,2380.56,0.1,Card,8570.016
ORD03075,2024-03-23,CUST03075,PROD00035,5,809.34,0.15,UPI,3439.695
ORD03076,2024-03-01,CUST03076,PROD00200,2,2388.93,0.1,COD,4300.074
ORD03077,2024-05-10,CUST03077,PROD00130,5,895.35,0.05,UPI,4252.912499999999
ORD03078,2024-02-18,CUST03078,PROD00137,1,1125.02,0.0,Net Banking,1125.02
ORD03079,2024-05-03,CUST03079,PROD00026,4,2970.17,0.05,Net Banking,11286.646
ORD03080,2024-03-11,CUST03080,PROD00125,2,1380.96,0.0,Net Banking,2761.92
ORD03081,2024-05-18,CUST03081,PROD00032,3,2615.91,0.0,Net Banking,7847.73
ORD03082,2024-05-07,CUST03082,PROD00070,2,1109.61,0.05,UPI,2108.2589999999996
ORD03083,2024-02-18,CUST03083,PROD00065,3,755.75,0.15,Net Banking,1927.1625
ORD03084,2024-05-10,CUST03084,PROD00180,1,758.06,0.05,Card,720.1569999999999
ORD03085,2024-02-19,CUST03085,PROD00156,5,328.27,0.15,COD,1395.1474999999998
ORD03086,2024-04-26,CUST03086,PROD00115,1,840.49,0.15,UPI,714.4165
ORD03087,2024-02-03,CUST03087,PROD00123,1,,0.1,Card,3093.0750000000003
ORD03088,2024-03-17,CUST03088,PROD00091,5,2888.1,0.0,Net Banking,14440.5
ORD03089,2024-05-17,CUST03089,PROD00190,4,1509.41,0.1,,5433.876
ORD03090,2024-01-12,CUST03090,PROD00123,5,1544.4,0.0,Card,7722.0
ORD03091,2024-01-17,CUST03091,PROD00161,5,2859.66,0.0,Card,14298.3
